TIME,SST
1889-10-16,-0.13659477
1889-11-16,-0.14057922
1889-12-16,-0.09778404
1890-01-16,-0.30264282
1890-02-15,-0.18595123
1890-03-16,-0.13933945
1890-04-16,-0.13088417
1890-05-16,-0.21670151
1890-06-16,-0.26033974
1890-07-16,-0.16781616
1890-08-16,-0.14437675
1890-09-16,-0.2673359
1890-10-16,-0.08414841
1890-11-16,-0.13912964
1890-12-16,-0.06470108
1891-01-16,0.0046844482
1891-02-15,-0.020870209
1891-03-16,0.029848099
1891-04-16,0.12731934
1891-05-16,0.17536545
1891-06-16,0.20154572
1891-07-16,0.1852417
1891-08-16,0.21276855
1891-09-16,0.26991653
1891-10-16,0.1844101
1891-11-16,0.1466217
1891-12-16,0.09814453
1892-01-16,0.10066223
1892-02-15,0.18193817
1892-03-16,-0.020404816
1892-04-16,-0.106147766
1892-05-16,-0.08123207
1892-06-16,-0.07650757
1892-07-16,-0.13776398
1892-08-16,-0.119579315
1892-09-16,-0.07486153
1892-10-16,-0.24035645
1892-11-16,-0.10582733
1892-12-16,-0.18234444
1893-01-16,-0.08163643
1893-02-15,-0.19831276
1893-03-16,0.007417679
1893-04-16,-0.048675537
1893-05-16,-0.059059143
1893-06-16,0.010622025
1893-07-16,0.14931107
1893-08-16,0.05244255
1893-09-16,-0.046344757
1893-10-16,0.14097214
1893-11-16,0.07225609
1893-12-16,0.1446743
1894-01-16,0.041578293
1894-02-15,0.010709763
1894-03-16,-0.11771393
1894-04-16,0.028043747
1894-05-16,-0.04818535
1894-06-16,-0.13236237
1894-07-16,-0.054330826
1894-08-16,-0.05463791
1894-09-16,-0.054841995
1894-10-16,-0.037641525
1894-11-16,-0.06852341
1894-12-16,-0.061986923
1895-01-16,-0.039388657
1895-02-15,0.044158936
1895-03-16,0.034181595
1895-04-16,0.0010986328
1895-05-16,0.067308426
1895-06-16,0.17284012
1895-07-16,-0.0065784454
1895-08-16,0.08306122
1895-09-16,0.17462921
1895-10-16,0.10217857
1895-11-16,0.18038559
1895-12-16,0.10388565
1896-01-16,0.1296997
1896-02-15,0.09376907
1896-03-16,0.18358803
1896-04-16,0.18371391
1896-05-16,0.22279167
1896-06-16,0.07147026
1896-07-16,0.13307762
1896-08-16,0.0709362
1896-09-16,0.03045845
1896-10-16,0.03678131
1896-11-16,0.11327553
1896-12-16,0.13907242
1897-01-16,0.042160034
1897-02-15,0.070373535
1897-03-16,0.08871651
1897-04-16,0.058567047
1897-05-16,-0.046365738
1897-06-16,-0.0020580292
1897-07-16,-0.023181915
1897-08-16,0.018573761
1897-09-16,-0.078825
1897-10-16,0.00447464
1897-11-16,-0.228302
1897-12-16,-0.09919739
1898-01-16,-0.032489777
1898-02-15,-0.050922394
1898-03-16,-0.20342445
1898-04-16,-0.15137482
1898-05-16,-0.1817131
1898-06-16,-0.08560562
1898-07-16,-0.09489441
1898-08-16,-0.1198349
1898-09-16,-0.029439926
1898-10-16,-0.09539223
1898-11-16,-0.075826645
1898-12-16,-0.16208076
1899-01-16,-0.102098465
1899-02-15,-0.10387993
1899-03-16,0.02825737
1899-04-16,0.020196915
1899-05-16,0.15878105
1899-06-16,0.045642853
1899-07-16,0.11675644
1899-08-16,0.14826965
1899-09-16,0.079559326
1899-10-16,0.15271759
1899-11-16,0.21195221
1899-12-16,0.12921143
1900-01-16,0.13636589
1900-02-15,0.20832062
1900-03-16,0.05132866
1900-04-16,0.097400665
1900-05-16,-0.011461258
1900-06-16,0.059843063
1900-07-16,-0.030090332
1900-08-16,-0.069589615
1900-09-16,0.07227898
1900-10-16,-0.06464386
1900-11-16,-0.04990387
1900-12-16,0.0076675415
1901-01-16,0.04491234
1901-02-15,-0.07747078
1901-03-16,-0.0362072
1901-04-16,-0.03186226
1901-05-16,-0.020935059
1901-06-16,-0.11635971
1901-07-16,-0.14592934
1901-08-16,-0.07814598
1901-09-16,-0.18469048
1901-10-16,-0.12265015
1901-11-16,-0.16657066
1901-12-16,-0.09580231
1902-01-16,-0.08569336
1902-02-15,-0.070007324
1902-03-16,-0.021921158
1902-04-16,-0.10154724
1902-05-16,-0.08151245
1902-06-16,-0.061903
1902-07-16,0.046804428
1902-08-16,-0.053230286
1902-09-16,0.0111866
1902-10-16,0.0036010742
1902-11-16,0.04395485
1902-12-16,-0.012172699
1903-01-16,-0.09992027
1903-02-15,-0.010005951
1903-03-16,-0.08148193
1903-04-16,-0.07138252
1903-05-16,-0.041360855
1903-06-16,-0.08211708
1903-07-16,-0.11002731
1903-08-16,-0.14299583
1903-09-16,-0.20519066
1903-10-16,-0.13290215
1903-11-16,-0.0450325
1903-12-16,-0.103214264
1904-01-16,-0.08558655
1904-02-15,-0.18930435
1904-03-16,-0.09848404
1904-04-16,-0.085962296
1904-05-16,-0.083099365
1904-06-16,0.016872406
1904-07-16,0.048410416
1904-08-16,0.07266617
1904-09-16,0.12814331
1904-10-16,0.1293068
1904-11-16,0.038841248
1904-12-16,0.11070633
1905-01-16,0.05577469
1905-02-15,0.054948807
1905-03-16,0.0881443
1905-04-16,0.053232193
1905-05-16,0.06569862
1905-06-16,0.08982849
1905-07-16,0.106946945
1905-08-16,0.106300354
1905-09-16,0.08148193
1905-10-16,-0.02073288
1905-11-16,0.010303497
1905-12-16,0.026050568
1906-01-16,0.10983658
1906-02-15,0.13331413
1906-03-16,0.039827347
1906-04-16,0.0825119
1906-05-16,-0.019958496
1906-06-16,0.06742668
1906-07-16,-0.054563522
1906-08-16,0.056747437
1906-09-16,-0.00024414062
1906-10-16,0.054019928
1906-11-16,-0.044765472
1906-12-16,-0.07787323
1907-01-16,-0.14337158
1907-02-15,-0.15963173
1907-03-16,-0.015491486
1907-04-16,-0.112098694
1907-05-16,-0.06701088
1907-06-16,-0.1721611
1907-07-16,-0.14863396
1907-08-16,-0.18248749
1907-09-16,-0.04808426
1907-10-16,-0.09028435
1907-11-16,-0.0005378723
1907-12-16,-0.0040950775
1908-01-16,-0.07147789
1908-02-15,-0.0253582
1908-03-16,-0.09431267
1908-04-16,-0.04663658
1908-05-16,-0.023557663
1908-06-16,0.05352211
1908-07-16,0.098371506
1908-08-16,0.047410965
1908-09-16,-0.04373932
1908-10-16,0.01244545
1908-11-16,-0.024570465
1908-12-16,-0.060281754
1909-01-16,0.064367294
1909-02-15,-0.013977051
1909-03-16,-0.03119278
1909-04-16,0.07970047
1909-05-16,0.08048439
1909-06-16,-0.09278679
1909-07-16,-0.12030792
