TIME,SST
1902-10-16,19.840109
1902-11-16,19.748852
1902-12-16,19.79852
1903-01-16,19.924429
1903-02-15,20.161783
1903-03-16,20.109919
1903-04-16,20.071249
1903-05-16,20.009724
1903-06-16,19.864412
1903-07-16,19.870556
1903-08-16,19.85469
1903-09-16,19.75022
1903-10-16,19.681662
1903-11-16,19.671389
1903-12-16,19.663118
1904-01-16,19.799221
1904-02-15,19.941051
1904-03-16,19.979992
1904-04-16,19.957335
1904-05-16,19.911228
1904-06-16,19.858774
1904-07-16,19.928354
1904-08-16,19.92288
1904-09-16,19.876324
1904-10-16,19.816462
1904-11-16,19.726236
1904-12-16,19.798994
1905-01-16,19.88501
1905-02-15,20.024305
1905-03-16,20.09905
1905-04-16,20.027922
1905-05-16,19.998146
1905-06-16,19.966211
1905-07-16,20.033588
1905-08-16,20.04311
1905-09-16,19.970976
1905-10-16,19.805664
1905-11-16,19.75135
1905-12-16,19.82489
1906-01-16,19.99082
1906-02-15,20.161736
1906-03-16,20.144783
1906-04-16,20.11711
1906-05-16,19.974846
1906-06-16,20.025007
1906-07-16,19.966972
1906-08-16,20.078716
1906-09-16,19.947277
1906-10-16,19.836962
1906-11-16,19.687063
1906-12-16,19.730957
1907-01-16,19.832235
1907-02-15,19.973606
1907-03-16,20.091843
1907-04-16,19.987757
1907-05-16,19.890272
1907-06-16,19.844944
1907-07-16,19.818768
1907-08-16,19.891113
1907-09-16,19.906647
1907-10-16,19.756142
1907-11-16,19.698637
1907-12-16,19.729221
1908-01-16,19.769953
1908-02-15,19.948465
1908-03-16,20.002167
1908-04-16,19.937859
1908-05-16,19.866617
1908-06-16,19.886871
1908-07-16,19.90665
1908-08-16,19.931639
1908-09-16,19.858055
1908-10-16,19.764193
1908-11-16,19.657879
1908-12-16,19.653866
1909-01-16,19.835447
1909-02-15,19.942976
1909-03-16,19.984322
1909-04-16,20.023384
1909-05-16,19.959232
1909-06-16,19.797987
1909-07-16,19.788305
1909-08-16,19.899809
1909-09-16,19.90995
1909-10-16,19.790287
1909-11-16,19.610304
1909-12-16,19.694231
1910-01-16,19.828493
1910-02-15,19.947985
1910-03-16,19.984783
1910-04-16,19.935677
1910-05-16,19.84231
1910-06-16,19.805876
1910-07-16,19.864815
1910-08-16,19.928154
1910-09-16,19.836918
1910-10-16,19.694162
1910-11-16,19.622532
1910-12-16,19.623724
1911-01-16,19.78932
1911-02-15,19.86884
1911-03-16,19.938562
1911-04-16,19.82846
1911-05-16,19.802505
1911-06-16,19.752201
1911-07-16,19.830769
1911-08-16,19.912214
1911-09-16,19.931019
1911-10-16,19.7756
1911-11-16,19.72692
1911-12-16,19.85597
1912-01-16,19.94361
1912-02-15,20.12032
1912-03-16,20.2197
1912-04-16,20.140776
1912-05-16,20.031887
1912-06-16,19.95215
1912-07-16,19.909664
1912-08-16,19.886007
1912-09-16,19.84926
1912-10-16,19.760508
1912-11-16,19.697582
1912-12-16,19.734758
1913-01-16,19.854628
1913-02-15,20.069754
1913-03-16,20.016716
1913-04-16,19.93931
1913-05-16,19.957716
1913-06-16,19.817675
1913-07-16,19.873762
1913-08-16,19.938353
1913-09-16,19.902855
1913-10-16,19.779339
1913-11-16,19.712843
1913-12-16,19.765394
1914-01-16,19.863619
1914-02-15,20.074184
1914-03-16,20.112919
1914-04-16,20.089443
1914-05-16,20.033665
1914-06-16,19.957876
1914-07-16,20.03602
1914-08-16,20.049692
1914-09-16,19.997593
1914-10-16,19.992004
1914-11-16,19.885265
1914-12-16,19.845364
1915-01-16,19.970299
1915-02-15,20.140676
1915-03-16,20.234104
1915-04-16,20.227625
1915-05-16,20.245157
1915-06-16,20.274323
1915-07-16,20.161383
1915-08-16,20.19401
1915-09-16,20.146229
1915-10-16,19.94465
1915-11-16,19.785093
1915-12-16,19.82614
1916-01-16,19.893497
1916-02-15,20.097052
1916-03-16,20.081446
1916-04-16,20.1261
1916-05-16,19.974575
1916-06-16,19.8977
1916-07-16,19.853134
1916-08-16,19.981445
1916-09-16,19.926592
1916-10-16,19.837366
1916-11-16,19.596453
1916-12-16,19.72491
1917-01-16,19.77161
1917-02-15,19.917542
1917-03-16,19.978199
1917-04-16,20.02551
1917-05-16,19.849257
1917-06-16,19.865013
